,@ID,@Grade,@Source,Body,Body_trans,Question,Question_trans,Solution-Type,Answer,Formula
621,nluds-2194,3,http://www.commoncoresheets.com,"A pet shelter had twenty-three puppies when another two were brought in. If five puppies a day are adopted,","애완동물 보호소에는 23마리의 강아지가 있었는데 다른 2마리를 데려왔을 때. 하루에 5마리의 강아지를 입양했다면,",how long would it take for all of them to be adopted?,그들 모두가 채택되기까지 얼마나 걸립니까?,"{'@Subgoal-1': 'Addition', '#text': 'Common-Division'}",5 (days),(23+2)/5=5
622,nluds-2115,3,http://www.commoncoresheets.com,At the arcade Amy had 6 tickets she saved from the last time she went. This time she played a game 7 times and earned 5 tickets each time she played.,아케이드에서 Amy는 마지막으로 갔을 때 저장한 6장의 티켓을 가지고 있었습니다. 이번에 그녀는 게임을 7번 플레이했고 플레이할 때마다 5장의 티켓을 얻었습니다.,How many tickets does she have now?,그녀는 지금 티켓을 몇 장 가지고 있습니까?,"{'@Subgoal-1': 'Multiplication', '#text': 'Addition'}",41 (tickets),7*5+6=41
623,nluds-0370,3,http://www.k5learning.com,"Lastly, she donated $800.00 to three different soup kitchens in her town. If she gave $300.00 to the first soup kitchen and $238.00 to the second,","마지막으로 그녀는 자신의 마을에 있는 세 곳의 다른 급식소에 800달러를 기부했습니다. 그녀가 첫 번째 급식소에 $300.00, 두 번째 급식소에 $238.00를 주었다면,",how much did she donate to the third?,그녀는 세 번째에 얼마를 기부 했습니까?,"{'@Subgoal-1': 'Addition', '#text': 'Subtraction'}",262 (dollars),800-(300+238)=262
624,nluds-1362,3,http://www.moomoomath.com,Last week Howard had 26 dollars. He washed windows over the weekend and now has 52 dollars.,지난 주에 하워드는 26달러를 가지고 있었습니다. 그는 주말에 창문을 닦았고 지금은 52달러를 가지고 있습니다.,How much money did he make washing windows?,그는 유리창을 닦는 데 얼마나 많은 돈을 벌었습니까?,Subtraction,26 (dollars),52-26=26
625,nluds-0441,3,http://www.k5learning.com,"Tyler, an animal rights advocate, decided to build his own animal sanctuary to protect different animals from poachers. The sanctuary was divided into different regions. The first region to be built was a bird sanctuary. Initially, he had 29 endangered bird species on that region. If each species has 7 pairs of birds,","동물 권리 옹호자인 타일러는 밀렵꾼으로부터 다양한 동물을 보호하기 위해 자신의 동물 보호 구역을 짓기로 결정했습니다. 성소는 여러 지역으로 나누어져 있었습니다. 건설된 첫 번째 지역은 조류 보호 구역이었습니다. 처음에 그는 그 지역에서 29종의 멸종 위기에 처한 새들을 키웠습니다. 각 종에 7쌍의 새가 있다면,",how many pairs does he have in total?,그는 총 몇 켤레를 가지고 있습니까?,Multiplication,203 (pairs),29*7=203
626,nluds-2146,1,http://www.commoncoresheets.com,Gwen had ten fish and her sister had five fish.,그웬은 10마리의 물고기를 가지고 있었고 그녀의 여동생은 5마리의 물고기를 가지고 있었습니다.,How many fish did they have total?,물고기는 총 몇 마리였습니까?,Addition,15 (fish),10+5=15
627,nluds-0752,4,http://www.ck12.org,"A chef served 3 different foods for a banquet: 25 plates lobster rolls, 14 plates of spicy hot noodles and 16 plates of seafood noodles.","셰프는 연회를 위해 3가지 음식을 제공했습니다: 랍스터 롤 25접시, 매운 뜨거운 국수 14접시, 해물 국수 16접시.",How many plates of food did the chef make altogether?,요리사가 만든 음식은 모두 몇 접시입니까?,Sum,55 (plates),25+14+16=55
628,nluds-1816,4,http://www.commoncoresheets.com,"Emily's mom was buying extra school supplies for Emily and her sister. She bought 13 packs of glue sticks total. If she gave Emily 6 packs,","Emily의 엄마는 Emily와 그녀의 여동생을 위해 추가 학용품을 구입하고 있었습니다. 그녀는 글루 스틱 총 13팩을 샀습니다. 그녀가 Emily에게 6팩을 주었다면,",how many did her sister get?,그녀의 여동생은 얼마나 받았습니까?,Subtraction,7 (packs of glue sticks),13-6=7
629,nluds-0534,3,http://www.k5learning.com,There are 397 butterflies. Each butterfly has 12 black dots and 17 yellow dots.,397개의 나비가 있습니다. 각 나비에는 12개의 검은 점과 17개의 노란색 점이 있습니다.,How many black dots are there in all?,검은 점은 모두 몇 개입니까?,Multiplication,4764 (black dots),397*12=4764
630,nluds-1958,1,http://www.commoncoresheets.com,A pet store had 2 dogs. On Sunday they got 5 more. On Monday they got 3 more.,애완 동물 가게에는 2 마리의 개가있었습니다. 일요일에 그들은 5개를 더 얻었다. 월요일에 그들은 3개를 더 얻었다.,How many dogs does the pet store have now?,현재 애완동물 가게에는 몇 마리의 개가 있습니까?,TVQ-Final,10 (dogs),2+5+3=10
631,nluds-0177,2,http://www.k5learning.com,"Mark has 13 trees in his backyard. If he plants 12 more,",Mark는 그의 뒤뜰에 13그루의 나무를 가지고 있습니다. 12개를 더 심으면,how many trees will he have?,그는 몇 그루의 나무를 가질 것인가?,Addition,25 (trees),13+12=25
632,nluds-0697,2,http://www.ck12.org,"There are some passengers on a bus. At a bus stop, 7 more passengers got on the bus and 9 passengers got off. If there are 26 passengers in the bus in the end,","버스에 승객이 몇 명 있습니다. 버스 정류장에서 7명의 승객이 더 버스에 탔고 9명의 승객이 내렸습니다. 결국 버스에 26명의 승객이 탄다면,",how many passengers were there at first?,처음에 승객이 몇 명이었습니까?,TVQ-Initial,28 (passengers),26+9-7=28
633,nluds-0004,1,http://www.k5learning.com,Allan brought two balloons and Jake brought four balloons to the park.,Allan은 두 개의 풍선을 가져왔고 Jake는 네 개의 풍선을 공원에 가져왔습니다.,How many balloons did Allan and Jake have in the park?,Allan과 Jake는 공원에 몇 개의 풍선을 가지고 있었습니까?,Addition,6 (balloons),2+4=6
634,nluds-2189,3,http://www.commoncoresheets.com,"The school's baseball team had two new players and twenty-two returning players. If the coach put them into groups with three players in each group,","학교 야구팀에는 2명의 새로운 선수와 22명의 복귀 선수가 있었습니다. 코치가 각 조에 3명의 선수가 있는 조로 편성하면,",how many groups would there be?,그룹이 몇 개나 될까요?,"{'@Subgoal-1': 'Addition', '#text': 'Common-Division'}",8 (groups),(2+22)/3=8
635,nluds-2125,2,http://www.commoncoresheets.com,There were sixty-one people in line at lunch when twenty-two more got in line.,점심시간에 61명이 줄을 섰을 때 22명이 더 줄을 섰다.,How many people were there total in line?,총 몇 명이 줄을 섰습니까?,Addition,83 (people),61+22=83
636,nluds-1922,2,http://www.commoncoresheets.com,"Jessie weighted seventy-four kilograms. After she started to go jogging everyday, now she weights sixty-seven kilograms.",제시의 몸무게는 74kg입니다. 매일 조깅을 시작한 그녀의 몸무게는 이제 67kg입니다.,How much weight did she lose in the past?,그녀는 과거에 얼마나 살이 빠졌습니까?,Subtraction,7 (kilograms),74-67=7
637,nluds-0627,3,http://www.k5learning.com,"Mrs. Hilt baked pies last weekend for a holiday dinner. She baked 16 pecan pies and 14 apples pies. If she wants to arrange all of the pies in rows of 5 pies each,","힐트 부인은 지난 주말 휴일 저녁 식사로 파이를 구웠습니다. 그녀는 16개의 피칸 파이와 14개의 사과 파이를 구웠습니다. 그녀가 모든 파이를 각각 5개의 파이 행으로 배열하려면,",how many rows will she have?,그녀는 몇 행을 가질 것입니까?,"{'@Subgoal-1': 'Addition', '#text': 'Common-Division'}",6 (rows),(16+14)/5=6
638,nluds-1022,3,http://www.mathplayground.com,Richard and Bruno played miniature golf. Richard's score was 62. Bruno's score was 14 points lower than Richard's score.,Richard와 Bruno는 미니어처 골프를 쳤습니다. Richard의 점수는 62점이었습니다. Bruno의 점수는 Richard의 점수보다 14점 낮았습니다.,What was Bruno's score?,브루노의 점수는?,Subtraction,48 (points),62-14=48
639,nluds-0960,3,http://www.mathplayground.com,Rachel baked some brownies. She brought 16 brownies to school that day. She left 24 brownies at home.,Rachel은 브라우니를 구웠습니다. 그녀는 그날 16개의 브라우니를 학교에 가져왔습니다. 그녀는 집에 브라우니 24개를 남겼습니다.,How many brownies did Rachel bake?,Rachel은 브라우니를 몇 개나 구웠습니까?,Addition,40 (brownies),16+24=40
640,nluds-1596,4,http://www.commoncoresheets.com,"Amy had 180 video games. If she placed the games into 9 different stacks,","Amy는 180개의 비디오 게임을 가지고 있었습니다. 그녀가 게임을 9개의 다른 스택에 배치했다면,",how many games would be in each stack?,각 스택에 몇 개의 게임이 있습니까?,Common-Division,20 (games),180/9=20
641,nluds-0308,3,http://www.k5learning.com,"If Carl has a total of 89 stamps and Kevin has 57,","칼이 총 89개의 우표를 가지고 있고 케빈이 57개의 우표를 가지고 있다면,",how many more stamps does Carl have more than Kevin?,Carl은 Kevin보다 얼마나 더 많은 우표를 가지고 있습니까?,Subtraction,32 (stamps),89-57=32
642,nluds-0951,3,http://www.mathplayground.com,It is 78 miles to Grandma's house. Mr. Welch drove 35 miles. He stopped to buy a pie for dessert. Then he drove 18 miles and stopped to put gas in the car.,할머니 집까지는 78마일입니다. Welch 씨는 35마일을 운전했습니다. 그는 디저트로 파이를 사기 위해 멈춰 섰다. 그런 다음 그는 18마일을 운전하고 차에 기름을 넣으려고 멈춰 섰습니다.,How many more miles until he reaches Grandma's house?,할머니 댁에 도착하려면 몇 마일이나 더 가야 합니까?,TVQ-Final,25 (miles),78-35-18=25
643,nluds-0274,3,http://www.k5learning.com,"It's getting dark so he decided to take one last stop. He took a cab to the Metropolitan Museum of Art. If he saw 465 pieces of Asian art and 527 pieces of Egyptian art,","어두워지자 그는 마지막으로 한 정거장을 가기로 했다. 그는 메트로폴리탄 미술관으로 택시를 탔다. 만약 그가 465개의 아시아 미술품과 527개의 이집트 미술품을 본다면,",how many pieces of art did he see?,그는 얼마나 많은 작품을 보았습니까?,Addition,992 (pieces of art),465+527=992
644,nluds-0418,3,http://www.k5learning.com,"After going down the falls, he then went to Rock Mist Mountains. If the mountain is 50 times farther from the city than Sky Falls and Sky Falls is 8 miles from the city,","폭포를 내려간 후 그는 Rock Mist Mountains로 갔다. 산이 스카이폴스보다 도시에서 50배 멀고 스카이폴스가 도시에서 8마일 거리에 있다면,",how far is the Rocky Mist from the city?,Rocky Mist는 도시에서 얼마나 멀리 떨어져 있습니까?,Multiplication,400 (miles),50*8=400
645,nluds-0158,2,http://www.k5learning.com,"Mrs. Hilt bought carnival tickets. The tickets cost $1 for 4 tickets. If Mrs. Hilt bought 12 tickets,","힐트 부인은 카니발 티켓을 샀습니다. 티켓 가격은 4장에 $1입니다. 힐트 부인이 표 12장을 샀다면,",how much did she pay?,그녀는 얼마를 지불 했습니까?,Common-Division,3 (dollars),12/4=3
646,nluds-1279,2,Created by an Annotator,"A pet store had sixty-eight gerbils. If they sold fourteen of them,","애완 동물 가게에는 68마리의 저빌이 있었습니다. 14개를 팔았다면,",what's the difference between the number of gerbils that they had before selling and they sold?,그들이 팔기 전에 가지고 있던 gerbils의 수와 그들이 판매한 것의 차이점은 무엇입니까?,Difference,54 (gerbils),68-14=54
647,nluds-0239,3,http://www.k5learning.com,Rangers from Flora Natural Park and Wildlife Reserve also joined the activities on that day. They planted 75 redwood trees and 25 cypress trees to replace the trees that were destroyed during a recent forest fire.,Flora Natural Park와 Wildlife Reserve의 레인저스도 이날 활동에 합류했습니다. 최근 산불로 소실된 나무를 대체하기 위해 레드우드 75그루와 편백나무 25그루를 심었습니다.,How many trees did the rangers plant?,경비원은 몇 그루의 나무를 심었나요?,Addition,100 (trees),25+75=100
648,nluds-2118,2,http://www.commoncoresheets.com,"While playing a game Sam had ninety-two points. If he scored another three points,","게임을 하는 동안 Sam은 92점을 얻었습니다. 만약 그가 3점을 더 득점했다면,",how many points would he have total?,그의 총점은 몇 점입니까?,Addition,95 (points),92+3=95
